Date,Symbol,Open,High,Low,Close,Volume From,Volume To
2018-08-26 02-AM,BTCEUR,5789.42,5797.09,5694,5720.86,48.06,275480.33
2018-08-26 01-AM,BTCEUR,5813.11,5813.11,5781.69,5789.42,21.63,125363.73
2018-08-26 12-AM,BTCEUR,5790.34,5823,5769.2,5813.11,32.69,189287.07
2018-08-25 11-PM,BTCEUR,5787.94,5820,5771.81,5790.34,29.06,168633.87
2018-08-25 10-PM,BTCEUR,5772.21,5789.99,5753.02,5787.94,9.99,57688.05
2018-08-25 09-PM,BTCEUR,5778.05,5779.99,5750,5772.21,30.08,173266.33
2018-08-25 08-PM,BTCEUR,5773.86,5784.67,5767.5,5778.05,14.76,85260.17
2018-08-25 07-PM,BTCEUR,5774.99,5775,5750,5773.86,23.42,134934.85
2018-08-25 06-PM,BTCEUR,5781,5786.43,5760.68,5774.99,13.92,80373.98
2018-08-25 05-PM,BTCEUR,5780.05,5798.03,5764.86,5781,8.86,51191.45
2018-08-25 04-PM,BTCEUR,5806,5806,5763.99,5780.05,13.14,75881.96
2018-08-25 03-PM,BTCEUR,5789.59,5810,5775.16,5806,29.63,171695.72
2018-08-25 02-PM,BTCEUR,5768.7,5806.09,5749.86,5789.59,31.27,180639.46
2018-08-25 01-PM,BTCEUR,5760.58,5770,5748.94,5768.7,15.53,89497.51
2018-08-25 12-PM,BTCEUR,5765.75,5791.1,5740.94,5760.58,19.56,112844.12
2018-08-25 11-AM,BTCEUR,5780.01,5794.11,5758,5765.75,21.78,125778.49
2018-08-25 10-AM,BTCEUR,5750.51,5784.79,5750.51,5780.01,32.66,188433.93
2018-08-25 09-AM,BTCEUR,5780.46,5786.1,5749.59,5750.51,17.12,98879.81
2018-08-25 08-AM,BTCEUR,5742.75,5784.84,5735.34,5780.46,48.3,278371.77
2018-08-25 07-AM,BTCEUR,5742.27,5759.03,5721.35,5742.75,27.27,156428.92
2018-08-25 06-AM,BTCEUR,5788.07,5792.6,5730.12,5742.27,42.36,244133.07
2018-08-25 05-AM,BTCEUR,5786.61,5809.9,5768.45,5788.07,32.57,188796.64
2018-08-25 04-AM,BTCEUR,5783.3,5791.05,5745,5786.61,54.8,316253.22
2018-08-25 03-AM,BTCEUR,5811,5837.32,5770.23,5783.3,53.35,309314.51
2018-08-25 02-AM,BTCEUR,5794.99,5845,5791.1,5811,29.93,174037.25
2018-08-25 01-AM,BTCEUR,5783.78,5799.97,5757.51,5794.99,18.13,104654.32
2018-08-25 12-AM,BTCEUR,5748.94,5800,5748.94,5783.78,37.55,217151.61
2018-08-24 11-PM,BTCEUR,5745.02,5782.57,5743.02,5748.94,24.58,141564.26
2018-08-24 10-PM,BTCEUR,5754.02,5777,5740,5745.02,64.71,372839.2
2018-08-24 09-PM,BTCEUR,5690,5768.55,5688.57,5754.02,76.29,437477.28
2018-08-24 08-PM,BTCEUR,5697.2,5708.01,5678,5690,26.48,150693.12
2018-08-24 07-PM,BTCEUR,5699.97,5710.9,5671.07,5697.2,22.47,127963.98
2018-08-24 06-PM,BTCEUR,5660.1,5718,5659,5699.97,88.56,503949.4
2018-08-24 05-PM,BTCEUR,5641.51,5690.23,5638,5660.1,98.55,558812.35
2018-08-24 04-PM,BTCEUR,5605.55,5643.49,5596,5641.51,60.33,339429.32
2018-08-24 03-PM,BTCEUR,5606.78,5613.98,5581.87,5605.55,22.98,128735.03
2018-08-24 02-PM,BTCEUR,5648.44,5650.06,5550.32,5606.78,77.84,436949.52
2018-08-24 01-PM,BTCEUR,5653,5664.78,5626.03,5648.44,37.93,214066.27
2018-08-24 12-PM,BTCEUR,5644.15,5656.99,5620,5653,43.58,245345.18
2018-08-24 11-AM,BTCEUR,5655.8,5674.06,5640,5644.15,38.94,220231.55
2018-08-24 10-AM,BTCEUR,5643.73,5662.75,5635.03,5655.8,27.67,156330.43
2018-08-24 09-AM,BTCEUR,5637.43,5654.62,5631,5643.73,36.01,203240.45
2018-08-24 08-AM,BTCEUR,5655,5655,5627.04,5637.43,78.42,442243.69
2018-08-24 07-AM,BTCEUR,5623.51,5668.17,5623.51,5655,71.2,402371.1
2018-08-24 06-AM,BTCEUR,5639.74,5647.84,5619.43,5623.51,36.34,204571.26
2018-08-24 05-AM,BTCEUR,5635.08,5639.74,5621.21,5639.74,14.98,84353.26
2018-08-24 04-AM,BTCEUR,5629.73,5638.07,5605.49,5635.08,10.68,60026.85
2018-08-24 03-AM,BTCEUR,5641.87,5646.86,5618.76,5629.73,10.31,58114.37
2018-08-24 02-AM,BTCEUR,5640.67,5650,5630.14,5641.87,13.17,74285.15
2018-08-24 01-AM,BTCEUR,5618.09,5641.36,5615.67,5640.67,17.82,100253.32
2018-08-24 12-AM,BTCEUR,5667.62,5675.83,5613.68,5618.09,22.05,124542.57
2018-08-23 11-PM,BTCEUR,5645.15,5669.52,5622.44,5667.62,28.36,160366.88
