Date,Symbol,Open,High,Low,Close,Volume From,Volume To
2017-12-29 05-AM,ETHEUR,624.29,627.88,620.31,624.87,360.15,224939.98
2017-12-29 04-AM,ETHEUR,620.76,624.75,620,624.29,267.98,166519.52
2017-12-29 03-AM,ETHEUR,619.65,623,617.95,620.76,513.03,317693.39
2017-12-29 02-AM,ETHEUR,605.44,622.55,605.44,619.65,622.36,384168.5
2017-12-29 01-AM,ETHEUR,605.51,607.64,601,605.44,146.59,88521.96
2017-12-29 12-AM,ETHEUR,607.1,608.79,602.57,605.51,250.68,151927.59
2017-12-28 11-PM,ETHEUR,595.43,608,594.96,607.1,236.65,142206.3
2017-12-28 10-PM,ETHEUR,588.95,603.99,588.13,595.43,328.48,195778.59
2017-12-28 09-PM,ETHEUR,587.24,591.8,582.15,588.95,389.03,228353.0
2017-12-28 08-PM,ETHEUR,582,592.44,582,587.24,405.52,238284.65
2017-12-28 07-PM,ETHEUR,571.51,588.52,570,582,677.57,394177.3
2017-12-28 06-PM,ETHEUR,592.32,593.52,570.28,571.51,962.41,562445.67
2017-12-28 05-PM,ETHEUR,581.01,597.83,580.04,592.32,1174.55,692443.73
2017-12-28 04-PM,ETHEUR,598,604,580,581.01,776.21,462063.85
2017-12-28 03-PM,ETHEUR,595.44,605,595.44,598,889.94,534542.84
2017-12-28 02-PM,ETHEUR,590.67,597.5,581.46,595.44,561.58,332526.13
2017-12-28 01-PM,ETHEUR,588.95,595.7,585.86,590.67,979.99,579014.16
2017-12-28 12-PM,ETHEUR,579.99,591.16,573.56,588.95,1240.59,721487.24
2017-12-28 11-AM,ETHEUR,570.41,582.59,563.4,579.99,1569.67,896593.27
2017-12-28 10-AM,ETHEUR,588.27,590.84,570,570.41,1162.35,673393.8
2017-12-28 09-AM,ETHEUR,589.55,590.99,582.1,588.27,1273.25,748364.95
2017-12-28 08-AM,ETHEUR,586.72,589.55,577.18,589.55,745.38,435153.81
2017-12-28 07-AM,ETHEUR,583.43,591.72,579.72,586.72,715.14,418751.91
2017-12-28 06-AM,ETHEUR,576.59,599.41,573.99,583.43,1047.57,616983.02
2017-12-28 05-AM,ETHEUR,595.03,599.21,570,576.59,1062.1,619411.34
2017-12-28 04-AM,ETHEUR,594.49,605,587.2,595.03,508.31,304262.91
2017-12-28 03-AM,ETHEUR,583,600,575.12,594.49,754.5,444699.42
2017-12-28 02-AM,ETHEUR,616.46,620.44,571.12,585.91,994.63,587270.44
2017-12-28 01-AM,ETHEUR,617.08,622.01,612.14,616.46,141.35,87154.65
2017-12-28 12-AM,ETHEUR,620.99,629.98,610.69,617.08,848.38,527874.35
2017-12-27 11-PM,ETHEUR,617.36,624.81,613.96,620.99,331.14,205152.61
2017-12-27 10-PM,ETHEUR,611.09,623.03,604.57,617.36,879.69,541582.35
2017-12-27 09-PM,ETHEUR,607.86,616.24,598.05,611.09,657.18,400692.5
2017-12-27 08-PM,ETHEUR,605.62,611.82,577.29,607.86,1651.55,981506.13
2017-12-27 07-PM,ETHEUR,614,626.2,603.25,605.62,1010.96,623620.79
2017-12-27 06-PM,ETHEUR,611.13,625.1,606.05,614,766.4,473672.09
2017-12-27 05-PM,ETHEUR,600.68,620.83,593.28,611.13,1170.26,710217.33
2017-12-27 04-PM,ETHEUR,617.5,623.79,597,600.68,954.22,581761.42
